TIMESTAMP,VOLATILITY,FUTURE,RELATIVE_EXPIRY,DAYS_TO_EXPIRY
2014-01-02 04:16:42.885777,0.17443399999999998,226.76,5,183.05
2014-01-02 04:16:42.885791,0.17960399999999999,226.56,6,245.05
2014-01-02 04:16:42.885805,0.1825,221.66,7,426.05
2014-01-02 04:16:42.885819,0.1849,220.67,8,610.05
2014-01-02 04:16:42.885833,0.185,216.67,9,792.05
2014-01-02 04:16:42.885847,0.185,214.67,10,975.05
2014-01-02 04:16:42.885861,0.185,232.86,11,1157.05
2014-01-02 04:18:43.124898,0.12979300000000002,232.86,1,19.05
2014-01-02 04:18:43.124912,0.14048,232.965,2,38.05
2014-01-02 04:18:43.124927,0.149423,232.305,3,59.05
2014-01-02 04:18:43.124943,0.166226,228.21,4,119.05
2014-01-02 04:18:43.124958,0.17443399999999998,226.76,5,183.05
2014-01-02 04:18:43.124973,0.17960399999999999,226.56,6,245.05
2014-01-02 04:18:43.124989,0.1825,221.66,7,426.05
2014-01-02 04:18:43.125003,0.1849,220.67,8,610.05
2014-01-02 04:18:43.125018,0.185,216.67,9,792.05
2014-01-02 04:18:43.125032,0.185,214.67,10,975.05
2014-01-02 04:18:43.125046,0.185,232.86,11,1157.05
2014-01-02 04:20:43.373924,0.12979300000000002,232.86,1,19.05
2014-01-02 04:20:43.373938,0.14048,232.965,2,38.05
2014-01-02 04:20:43.373952,0.149423,232.305,3,59.05
2014-01-02 04:20:43.373966,0.166226,228.21,4,119.05
2014-01-02 04:20:43.373979,0.17443399999999998,226.76,5,183.05
2014-01-02 04:20:43.373993,0.17960399999999999,226.56,6,245.05
2014-01-02 04:20:43.374007,0.1825,221.66,7,426.05
2014-01-02 04:20:43.374021,0.1849,220.67,8,610.05
2014-01-02 04:20:43.374035,0.185,216.67,9,792.05
2014-01-02 04:20:43.374049,0.185,214.67,10,975.05
2014-01-02 04:20:43.374063,0.185,232.86,11,1157.05
2014-01-02 04:22:43.622473,0.12979300000000002,232.86,1,19.05
2014-01-02 04:22:43.622487,0.14048,232.965,2,38.05
2014-01-02 04:22:43.622501,0.149423,232.305,3,59.05
2014-01-02 04:22:43.622515,0.166226,228.21,4,119.05
2014-01-02 04:22:43.622529,0.17443399999999998,226.76,5,183.05
2014-01-02 04:22:43.622542,0.17960399999999999,226.56,6,245.05
2014-01-02 04:22:43.622556,0.1825,221.66,7,426.05
2014-01-02 04:22:43.622570,0.1849,220.67,8,610.05
2014-01-02 04:22:43.622584,0.185,216.67,9,792.05
2014-01-02 04:22:43.622598,0.185,214.67,10,975.05
2014-01-02 04:22:43.622612,0.185,232.86,11,1157.05
2014-01-02 04:24:42.867168,0.12979300000000002,232.86,1,19.05
2014-01-02 04:24:42.867183,0.14048,232.965,2,38.05
2014-01-02 04:24:42.867198,0.149423,232.305,3,59.05
2014-01-02 04:24:42.867212,0.166226,228.21,4,119.05
2014-01-02 04:24:42.867227,0.17443399999999998,226.76,5,183.05
2014-01-02 04:24:42.867241,0.17960399999999999,226.56,6,245.05
2014-01-02 04:24:42.867255,0.1825,221.66,7,426.05
2014-01-02 04:24:42.867270,0.1849,220.67,8,610.05
2014-01-02 04:24:42.867284,0.185,216.67,9,792.05
2014-01-02 04:24:42.867299,0.185,214.67,10,975.05
2014-01-02 04:24:42.867313,0.185,232.86,11,1157.05
2014-01-02 04:26:43.112526,0.12979300000000002,232.86,1,19.05
2014-01-02 04:26:43.112540,0.14048,232.965,2,38.05
2014-01-02 04:26:43.112553,0.149423,232.305,3,59.05
2014-01-02 04:26:43.112567,0.166226,228.21,4,119.05
2014-01-02 04:26:43.112581,0.17443399999999998,226.76,5,183.05
2014-01-02 04:26:43.112594,0.17960399999999999,226.56,6,245.05
2014-01-02 04:26:43.112608,0.1825,221.66,7,426.05
2014-01-02 04:26:43.112622,0.1849,220.67,8,610.05
2014-01-02 04:26:43.112636,0.185,216.67,9,792.05
2014-01-02 04:26:43.112650,0.185,214.67,10,975.05
2014-01-02 04:26:43.112665,0.185,232.86,11,1157.05
2014-01-02 04:28:43.358431,0.12979300000000002,232.86,1,19.05
2014-01-02 04:28:43.358455,0.14048,232.965,2,38.05
2014-01-02 04:28:43.358478,0.149423,232.305,3,59.05
2014-01-02 04:28:43.358501,0.166226,228.21,4,119.05
2014-01-02 04:28:43.358525,0.17443399999999998,226.76,5,183.05
2014-01-02 04:28:43.358548,0.17960399999999999,226.56,6,245.05
2014-01-02 04:28:43.358572,0.1825,221.66,7,426.05
2014-01-02 04:28:43.358595,0.1849,220.67,8,610.05
2014-01-02 04:28:43.358619,0.185,216.67,9,792.05
2014-01-02 04:28:43.358643,0.185,214.67,10,975.05
2014-01-02 04:28:43.358666,0.185,232.86,11,1157.05
2014-01-02 04:30:43.602707,0.12979300000000002,232.87,1,19.05
2014-01-02 04:30:43.602735,0.149423,232.315,3,59.05
2014-01-02 04:30:43.602749,0.166226,228.22,4,119.05
2014-01-02 04:30:43.602764,0.17443399999999998,226.77,5,183.05
2014-01-02 04:30:43.602778,0.17960399999999999,226.57,6,245.05
2014-01-02 04:30:43.602792,0.1825,221.67,7,426.05
2014-01-02 04:30:43.602805,0.1849,220.68,8,610.05
2014-01-02 04:30:43.602819,0.185,216.68,9,792.05
2014-01-02 04:30:43.602833,0.185,214.68,10,975.05
2014-01-02 04:30:43.602848,0.185,232.87,11,1157.05
2014-01-02 04:32:43.844271,0.12979300000000002,232.84,1,19.05
2014-01-02 04:32:43.844285,0.14048,232.945,2,38.05
2014-01-02 04:32:43.844299,0.149423,232.285,3,59.05
2014-01-02 04:32:43.844312,0.166226,228.19,4,119.05
2014-01-02 04:32:43.844326,0.17443399999999998,226.74,5,183.05
2014-01-02 04:32:43.844340,0.17960399999999999,226.54,6,245.05
2014-01-02 04:32:43.844354,0.1825,221.64,7,426.05
2014-01-02 04:32:43.844368,0.1849,220.65,8,610.05
2014-01-02 04:32:43.844382,0.185,216.65,9,792.05
2014-01-02 04:32:43.844395,0.185,214.65,10,975.05
2014-01-02 04:32:43.844409,0.185,232.84,11,1157.05
2014-01-02 04:34:44.094830,0.12979300000000002,232.45,1,19.05
2014-01-02 04:34:44.094844,0.14048,232.555,2,38.05
2014-01-02 04:34:44.094857,0.149423,231.895,3,59.05
2014-01-02 04:34:44.094870,0.166226,227.8,4,119.05
2014-01-02 04:34:44.094884,0.17443399999999998,226.35,5,183.05
2014-01-02 04:34:44.094897,0.17960399999999999,226.15,6,245.05
2014-01-02 04:34:44.094911,0.1825,221.25,7,426.05
2014-01-02 04:34:44.094925,0.1849,220.26,8,610.05
2014-01-02 04:34:44.094939,0.185,216.26,9,792.05
2014-01-02 04:34:44.094952,0.185,214.26,10,975.05
2014-01-02 04:34:44.094966,0.185,232.45,11,1157.05
2014-01-02 04:36:44.340434,0.12979300000000002,232.75,1,19.05
2014-01-02 04:36:44.340448,0.14048,232.855,2,38.05
2014-01-02 04:36:44.340462,0.149423,232.195,3,59.05
2014-01-02 04:36:44.340476,0.166226,228.1,4,119.05
2014-01-02 04:36:44.340490,0.17443399999999998,226.65,5,183.05
2014-01-02 04:36:44.340503,0.17960399999999999,226.45,6,245.05
2014-01-02 04:36:44.340517,0.1825,221.55,7,426.05
2014-01-02 04:36:44.340531,0.1849,220.56,8,610.05
2014-01-02 04:36:44.340545,0.185,216.56,9,792.05
2014-01-02 04:36:44.340559,0.185,214.56,10,975.05
2014-01-02 04:36:44.340573,0.185,232.75,11,1157.05
2014-01-02 04:38:44.588018,0.12979300000000002,232.75,1,19.05
2014-01-02 04:38:44.588032,0.14048,232.855,2,38.05
2014-01-02 04:38:44.588046,0.149423,232.195,3,59.05
2014-01-02 04:38:44.588060,0.166226,228.1,4,119.05
2014-01-02 04:38:44.588074,0.17443399999999998,226.65,5,183.05
2014-01-02 04:38:44.588088,0.17960399999999999,226.45,6,245.05
2014-01-02 04:38:44.588102,0.1825,221.55,7,426.05
2014-01-02 04:38:44.588116,0.1849,220.56,8,610.05
2014-01-02 04:38:44.588130,0.185,216.56,9,792.05
2014-01-02 04:38:44.588144,0.185,214.56,10,975.05
2014-01-02 04:38:44.588158,0.185,232.75,11,1157.05
2014-01-02 04:40:44.826588,0.12979300000000002,232.75,1,19.05
2014-01-02 04:40:44.826602,0.14048,232.855,2,38.05
2014-01-02 04:40:44.826616,0.149423,232.195,3,59.05
2014-01-02 04:40:44.826629,0.166226,228.1,4,119.05
2014-01-02 04:40:44.826643,0.17443399999999998,226.65,5,183.05
2014-01-02 04:40:44.826656,0.17960399999999999,226.45,6,245.05
2014-01-02 04:40:44.826670,0.1825,221.55,7,426.05
2014-01-02 04:40:44.826684,0.1849,220.56,8,610.05
2014-01-02 04:40:44.826698,0.185,216.56,9,792.05
2014-01-02 04:40:44.826712,0.185,214.56,10,975.05
2014-01-02 04:40:44.826726,0.185,232.75,11,1157.05
2014-01-02 04:42:45.068186,0.12979300000000002,232.75,1,19.05
2014-01-02 04:42:45.068200,0.14048,232.855,2,38.05
2014-01-02 04:42:45.068215,0.149423,232.195,3,59.05
2014-01-02 04:42:45.068229,0.166226,228.1,4,119.05
2014-01-02 04:42:45.068244,0.17443399999999998,226.65,5,183.05
2014-01-02 04:42:45.068258,0.17960399999999999,226.45,6,245.05
2014-01-02 04:42:45.068275,0.1825,221.55,7,426.05
2014-01-02 04:42:45.068290,0.1849,220.56,8,610.05
2014-01-02 04:42:45.068304,0.185,216.56,9,792.05
2014-01-02 04:42:45.068319,0.185,214.56,10,975.05
2014-01-02 04:42:45.068333,0.185,232.75,11,1157.05
2014-01-02 04:44:45.311760,0.12979300000000002,232.75,1,19.05
2014-01-02 04:44:45.311773,0.14048,232.855,2,38.05
2014-01-02 04:44:45.311787,0.149423,232.195,3,59.05
2014-01-02 04:44:45.311801,0.166226,228.1,4,119.05
2014-01-02 04:44:45.311815,0.17443399999999998,226.65,5,183.05
2014-01-02 04:44:45.311828,0.17960399999999999,226.45,6,245.05
2014-01-02 04:44:45.311842,0.1825,221.55,7,426.05
2014-01-02 04:44:45.311856,0.1849,220.56,8,610.05
2014-01-02 04:44:45.311869,0.185,216.56,9,792.05
2014-01-02 04:44:45.311883,0.185,214.56,10,975.05
2014-01-02 04:44:45.311897,0.185,232.75,11,1157.05
2014-01-02 04:46:44.558271,0.12979300000000002,232.85,1,19.05
2014-01-02 04:46:44.558286,0.14048,232.955,2,38.05
2014-01-02 04:46:44.558299,0.149423,232.295,3,59.05
2014-01-02 04:46:44.558313,0.166226,228.2,4,119.05
2014-01-02 04:46:44.558327,0.17443399999999998,226.75,5,183.05
2014-01-02 04:46:44.558341,0.17960399999999999,226.55,6,245.05
2014-01-02 04:46:44.558355,0.1825,221.65,7,426.05
2014-01-02 04:46:44.558369,0.1849,220.66,8,610.05
2014-01-02 04:46:44.558383,0.185,216.66,9,792.05
2014-01-02 04:46:44.558397,0.185,214.66,10,975.05
2014-01-02 04:46:44.558411,0.185,232.85,11,1157.05
2014-01-02 04:48:44.801052,0.12979300000000002,232.85,1,19.05
2014-01-02 04:48:44.801076,0.14048,232.955,2,38.05
2014-01-02 04:48:44.801099,0.149423,232.295,3,59.05
2014-01-02 04:48:44.801123,0.166226,228.2,4,119.05
2014-01-02 04:48:44.801147,0.17443399999999998,226.75,5,183.05
2014-01-02 04:48:44.801170,0.17960399999999999,226.55,6,245.05
2014-01-02 04:48:44.801194,0.1825,221.65,7,426.05
2014-01-02 04:48:44.801217,0.1849,220.66,8,610.05
2014-01-02 04:48:44.801241,0.185,216.66,9,792.05
2014-01-02 04:48:44.801264,0.185,214.66,10,975.05
2014-01-02 04:48:44.801288,0.185,232.85,11,1157.05
2014-01-02 04:50:45.049451,0.12979300000000002,232.85,1,19.05
2014-01-02 04:50:45.049465,0.14048,232.955,2,38.05
2014-01-02 04:50:45.049480,0.149423,232.295,3,59.05
2014-01-02 04:50:45.049494,0.166226,228.2,4,119.05
2014-01-02 04:50:45.049509,0.17443399999999998,226.75,5,183.05
2014-01-02 04:50:45.049523,0.17960399999999999,226.55,6,245.05
2014-01-02 04:50:45.049537,0.1825,221.65,7,426.05
2014-01-02 04:50:45.049552,0.1849,220.66,8,610.05
2014-01-02 04:50:45.049566,0.185,216.66,9,792.05
2014-01-02 04:50:45.049581,0.185,214.66,10,975.05
2014-01-02 04:50:45.049595,0.185,232.85,11,1157.05
2014-01-02 04:52:45.298001,0.12979300000000002,232.85,1,19.05
2014-01-02 04:52:45.298016,0.14048,232.955,2,38.05
2014-01-02 04:52:45.298030,0.149423,232.295,3,59.05
2014-01-02 04:52:45.298044,0.166226,228.2,4,119.05
2014-01-02 04:52:45.298058,0.17443399999999998,226.75,5,183.05
2014-01-02 04:52:45.298072,0.17960399999999999,226.55,6,245.05
2014-01-02 04:52:45.298087,0.1825,221.65,7,426.05
2014-01-02 04:52:45.298101,0.1849,220.66,8,610.05
2014-01-02 04:52:45.298115,0.185,216.66,9,792.05
2014-01-02 04:52:45.298129,0.185,214.66,10,975.05
2014-01-02 04:52:45.298144,0.185,232.85,11,1157.05
2014-01-02 04:54:45.547576,0.12979300000000002,232.78,1,19.05
2014-01-02 04:54:45.547590,0.14048,232.885,2,38.05
2014-01-02 04:54:45.547605,0.149423,232.225,3,59.05
2014-01-02 04:54:45.547618,0.166226,228.13,4,119.05
2014-01-02 04:54:45.547632,0.17443399999999998,226.68,5,183.05
2014-01-02 04:54:45.547646,0.17960399999999999,226.48,6,245.05
2014-01-02 04:54:45.547661,0.1825,221.58,7,426.05
2014-01-02 04:54:45.547675,0.1849,220.59,8,610.05
2014-01-02 04:54:45.547689,0.185,216.59,9,792.05
2014-01-02 04:54:45.547704,0.185,214.59,10,975.05
2014-01-02 04:54:45.547718,0.185,232.78,11,1157.05
2014-01-02 04:56:45.797095,0.12979300000000002,232.75,1,19.05
2014-01-02 04:56:45.797109,0.14048,232.855,2,38.05
2014-01-02 04:56:45.797123,0.149423,232.195,3,59.05
2014-01-02 04:56:45.797137,0.166226,228.1,4,119.05
2014-01-02 04:56:45.797151,0.17443399999999998,226.65,5,183.05
2014-01-02 04:56:45.797166,0.17960399999999999,226.45,6,245.05
2014-01-02 04:56:45.797180,0.1825,221.55,7,426.05
2014-01-02 04:56:45.797194,0.1849,220.56,8,610.05
2014-01-02 04:56:45.797208,0.185,216.56,9,792.05
2014-01-02 04:56:45.797222,0.185,214.56,10,975.05
2014-01-02 04:56:45.797236,0.185,232.75,11,1157.05
2014-01-02 04:58:46.048719,0.12979300000000002,232.71,1,19.05
2014-01-02 04:58:46.048734,0.14048,232.815,2,38.05
2014-01-02 04:58:46.048748,0.149423,232.155,3,59.05
2014-01-02 04:58:46.048762,0.166226,228.06,4,119.05
2014-01-02 04:58:46.048776,0.17443399999999998,226.61,5,183.05
2014-01-02 04:58:46.048790,0.17960399999999999,226.41,6,245.05
2014-01-02 04:58:46.048805,0.1825,221.51,7,426.05
2014-01-02 04:58:46.048819,0.1849,220.52,8,610.05
2014-01-02 04:58:46.048833,0.185,216.52,9,792.05
2014-01-02 04:58:46.048848,0.185,214.52,10,975.05
2014-01-02 04:58:46.048865,0.185,232.71,11,1157.05
2014-01-02 05:00:46.297449,0.12979300000000002,232.83,1,19.02
2014-01-02 05:00:46.297463,0.14048,232.935,2,38.02
2014-01-02 05:00:46.297477,0.149423,232.275,3,59.02
2014-01-02 05:00:46.297490,0.166226,228.18,4,119.02
2014-01-02 05:00:46.297504,0.17443399999999998,226.73,5,183.02
2014-01-02 05:00:46.297518,0.17960399999999999,226.53,6,245.02
2014-01-02 05:00:46.297532,0.1825,221.63,7,426.02
2014-01-02 05:00:46.297545,0.1849,220.64,8,610.02
2014-01-02 05:00:46.297559,0.185,216.64,9,792.02
2014-01-02 05:00:46.297576,0.185,214.64,10,975.02
2014-01-02 05:00:46.297590,0.185,232.83,11,1157.02
2014-01-02 05:02:46.537875,0.12979300000000002,232.925,1,19.017667000000003
2014-01-02 05:02:46.537889,0.14048,233.03,2,38.017666999999996
2014-01-02 05:02:46.537902,0.149423,232.37,3,59.017667
2014-01-02 05:02:46.537916,0.166226,228.275,4,119.01766699999999
2014-01-02 05:02:46.537930,0.17443399999999998,226.825,5,183.017667
2014-01-02 05:02:46.537943,0.17960399999999999,226.625,6,245.017667
2014-01-02 05:02:46.537957,0.1825,221.725,7,426.017667
2014-01-02 05:02:46.537971,0.1849,220.735,8,610.017667
2014-01-02 05:02:46.537985,0.185,216.735,9,792.017667
2014-01-02 05:02:46.537999,0.185,214.735,10,975.017667
2014-01-02 05:02:46.538013,0.185,232.925,11,1157.017667
2014-01-02 05:04:46.787446,0.12979300000000002,232.83,1,19.015333
2014-01-02 05:04:46.787459,0.14048,232.935,2,38.015333
2014-01-02 05:04:46.787473,0.149423,232.275,3,59.015333
2014-01-02 05:04:46.787487,0.166226,228.18,4,119.01533300000001
2014-01-02 05:04:46.787500,0.17443399999999998,226.73,5,183.015333
2014-01-02 05:04:46.787514,0.17960399999999999,226.53,6,245.015333
2014-01-02 05:04:46.787527,0.1825,221.63,7,426.015333
2014-01-02 05:04:46.787541,0.1849,220.64,8,610.015333
2014-01-02 05:04:46.787555,0.185,216.64,9,792.015333
2014-01-02 05:04:46.787568,0.185,214.64,10,975.015333
2014-01-02 05:04:46.787582,0.185,232.83,11,1157.015333
2014-01-02 05:05:13.841816,0.149423,232.22,3,59.015333
2014-01-02 05:05:17.850065,0.14048,232.87,2,38.015333
2014-01-02 05:05:22.860383,0.12979300000000002,232.775,1,19.015333
2014-01-02 05:06:09.956352,0.14098,232.885,2,38.013
2014-01-02 05:06:11.960479,0.14048,232.85,2,38.013
2014-01-02 05:06:13.964606,0.14048,232.845,2,38.013
2014-01-02 05:06:47.036045,0.12979300000000002,232.75,1,19.013
2014-01-02 05:06:47.036060,0.14048,232.855,2,38.013
2014-01-02 05:06:47.036074,0.149423,232.195,3,59.013
2014-01-02 05:06:47.036088,0.166226,228.1,4,119.013
2014-01-02 05:06:47.036102,0.17443399999999998,226.65,5,183.013
2014-01-02 05:06:47.036117,0.17960399999999999,226.45,6,245.013
2014-01-02 05:06:47.036131,0.1825,221.55,7,426.013
2014-01-02 05:06:47.036145,0.1849,220.56,8,610.013
2014-01-02 05:06:47.036159,0.185,216.56,9,792.013
2014-01-02 05:06:47.036174,0.185,214.56,10,975.013
2014-01-02 05:06:47.036188,0.185,232.75,11,1157.013
2014-01-02 05:07:50.164989,0.130193,232.715,1,19.013
2014-01-02 05:08:29.243116,0.12979300000000002,232.61,1,19.010667
2014-01-02 05:08:46.280565,0.12979300000000002,232.65,1,19.010667
2014-01-02 05:08:46.280579,0.14048,232.755,2,38.010667
2014-01-02 05:08:46.280594,0.149423,232.095,3,59.010667000000005
2014-01-02 05:08:46.280607,0.166226,228.0,4,119.010667
2014-01-02 05:08:46.280622,0.17443399999999998,226.55,5,183.01066699999998
2014-01-02 05:08:46.280635,0.17960399999999999,226.35,6,245.01066699999998
2014-01-02 05:08:46.280650,0.1825,221.45,7,426.010667
2014-01-02 05:08:46.280664,0.1849,220.46,8,610.010667
2014-01-02 05:08:46.280678,0.185,216.46,9,792.010667
2014-01-02 05:08:46.280693,0.185,214.46,10,975.010667
2014-01-02 05:08:46.280707,0.185,232.65,11,1157.010667
2014-01-02 05:10:44.521669,0.130193,232.625,1,19.008333
2014-01-02 05:10:46.526146,0.130193,232.61,1,19.008333
2014-01-02 05:10:46.526160,0.14048,232.715,2,38.008333
2014-01-02 05:10:46.526174,0.149423,232.055,3,59.00833299999999
2014-01-02 05:10:46.526188,0.166226,227.96,4,119.00833300000001
2014-01-02 05:10:46.526203,0.17443399999999998,226.51,5,183.008333
2014-01-02 05:10:46.526217,0.17960399999999999,226.31,6,245.008333
2014-01-02 05:10:46.526231,0.1825,221.41,7,426.008333
2014-01-02 05:10:46.526245,0.1849,220.42,8,610.008333
2014-01-02 05:10:46.526259,0.185,216.42,9,792.008333
2014-01-02 05:10:46.526273,0.185,214.42,10,975.008333
2014-01-02 05:10:46.526287,0.185,232.61,11,1157.008333
2014-01-02 05:12:14.706358,0.130193,232.715,1,19.006
2014-01-02 05:12:16.710480,0.130193,232.72,1,19.006
2014-01-02 05:12:46.775726,0.130193,232.73,1,19.006
2014-01-02 05:12:46.775741,0.14048,232.835,2,38.006
2014-01-02 05:12:46.775755,0.149423,232.175,3,59.006
2014-01-02 05:12:46.775769,0.166226,228.08,4,119.006
2014-01-02 05:12:46.775783,0.17443399999999998,226.63,5,183.006
2014-01-02 05:12:46.775800,0.17960399999999999,226.43,6,245.006
2014-01-02 05:12:46.775815,0.1825,221.53,7,426.006
2014-01-02 05:12:46.775829,0.1849,220.54,8,610.006
2014-01-02 05:12:46.775843,0.185,216.54,9,792.006
2014-01-02 05:12:46.775858,0.185,214.54,10,975.006
2014-01-02 05:12:46.775872,0.185,232.73,11,1157.006
2014-01-02 05:13:02.809388,0.165726,228.09,4,119.006
2014-01-02 05:13:07.819712,0.173934,226.66,5,183.006
2014-01-02 05:13:08.821771,0.17910399999999999,226.46,6,245.006
2014-01-02 05:14:47.024298,0.130193,232.64,1,19.003667
2014-01-02 05:14:47.024312,0.14048,232.745,2,38.003667
2014-01-02 05:14:47.024326,0.149423,232.085,3,59.00366700000001
2014-01-02 05:14:47.024340,0.165726,227.99,4,119.003667
2014-01-02 05:14:47.024354,0.173934,226.54,5,183.00366699999998
2014-01-02 05:14:47.024367,0.17910399999999999,226.34,6,245.00366699999998
2014-01-02 05:14:47.024382,0.1825,221.44,7,426.003667
2014-01-02 05:14:47.024395,0.1849,220.45,8,610.003667
2014-01-02 05:14:47.024409,0.185,216.45,9,792.003667
2014-01-02 05:14:47.024423,0.185,214.45,10,975.003667
2014-01-02 05:14:47.024437,0.185,232.64,11,1157.003667
2014-01-02 05:16:47.274133,0.130193,232.765,1,19.001333
2014-01-02 05:16:47.274147,0.14048,232.87,2,38.001333
2014-01-02 05:16:47.274161,0.149423,232.21,3,59.001332999999995
2014-01-02 05:16:47.274174,0.165726,228.115,4,119.001333
2014-01-02 05:16:47.274190,0.173934,226.665,5,183.00133300000002
2014-01-02 05:16:47.274204,0.17910399999999999,226.465,6,245.00133300000002
2014-01-02 05:16:47.274218,0.1825,221.565,7,426.001333
2014-01-02 05:16:47.274231,0.1849,220.575,8,610.001333
2014-01-02 05:16:47.274244,0.185,216.575,9,792.001333
2014-01-02 05:16:47.274258,0.185,214.575,10,975.001333
2014-01-02 05:16:47.274271,0.185,232.765,11,1157.001333
2014-01-02 05:18:47.516751,0.130193,232.7,1,18.999
2014-01-02 05:18:47.516764,0.14048,232.805,2,37.999
2014-01-02 05:18:47.516778,0.149423,232.145,3,58.999
2014-01-02 05:18:47.516792,0.165726,228.05,4,118.999
2014-01-02 05:18:47.516805,0.173934,226.6,5,182.999
2014-01-02 05:18:47.516819,0.17910399999999999,226.4,6,244.999
2014-01-02 05:18:47.516833,0.1825,221.5,7,425.999
2014-01-02 05:18:47.516846,0.1849,220.51,8,609.999
2014-01-02 05:18:47.516859,0.185,216.51,9,791.999
2014-01-02 05:18:47.516873,0.185,214.51,10,974.999
2014-01-02 05:18:47.516890,0.185,232.7,11,1156.999
2014-01-02 05:19:04.551170,0.166226,228.04,4,118.999
2014-01-02 05:19:06.555291,0.165726,228.05,4,118.999
2014-01-02 05:20:47.769007,0.130193,232.655,1,18.996667000000002
2014-01-02 05:20:47.769021,0.14048,232.76,2,37.996666999999995
2014-01-02 05:20:47.769035,0.149423,232.1,3,58.996667
2014-01-02 05:20:47.769048,0.165726,228.005,4,118.99666699999999
2014-01-02 05:20:47.769061,0.173934,226.555,5,182.996667
2014-01-02 05:20:47.769075,0.17910399999999999,226.355,6,244.996667
2014-01-02 05:20:47.769089,0.1825,221.455,7,425.996667
2014-01-02 05:20:47.769102,0.1849,220.465,8,609.996667
2014-01-02 05:20:47.769116,0.185,216.465,9,791.996667
2014-01-02 05:20:47.769129,0.185,214.465,10,974.996667
2014-01-02 05:20:47.769143,0.185,232.655,11,1156.996667
2014-01-02 05:22:48.007550,0.130193,232.75,1,18.994332999999997
2014-01-02 05:22:48.007564,0.14048,232.855,2,37.994333000000005
2014-01-02 05:22:48.007577,0.149423,232.195,3,58.994333
2014-01-02 05:22:48.007591,0.165726,228.1,4,118.99433300000001
2014-01-02 05:22:48.007605,0.173934,226.65,5,182.994333
2014-01-02 05:22:48.007619,0.17910399999999999,226.45,6,244.994333
2014-01-02 05:22:48.007633,0.1825,221.55,7,425.994333
2014-01-02 05:22:48.007646,0.1849,220.56,8,609.994333
2014-01-02 05:22:48.007660,0.185,216.56,9,791.994333
2014-01-02 05:22:48.007674,0.185,214.56,10,974.994333
2014-01-02 05:22:48.007688,0.185,232.75,11,1156.994333
2014-01-02 05:24:48.256375,0.130193,232.63,1,18.992
2014-01-02 05:24:48.256398,0.14048,232.735,2,37.992
2014-01-02 05:24:48.256421,0.149423,232.075,3,58.992
2014-01-02 05:24:48.256443,0.165726,227.98,4,118.992
2014-01-02 05:24:48.256465,0.173934,226.53,5,182.992
2014-01-02 05:24:48.256487,0.17910399999999999,226.33,6,244.992
2014-01-02 05:24:48.256509,0.1825,221.43,7,425.992
2014-01-02 05:24:48.256531,0.1849,220.44,8,609.992
2014-01-02 05:24:48.256553,0.185,216.44,9,791.992
2014-01-02 05:24:48.256575,0.185,214.44,10,974.992
2014-01-02 05:24:48.256596,0.185,232.63,11,1156.992
2014-01-02 05:25:41.366154,0.166226,227.98,4,118.992
2014-01-02 05:25:44.372339,0.17443399999999998,226.52,5,182.992
2014-01-02 05:26:08.421850,0.166226,227.985,4,118.989667
2014-01-02 05:26:48.504716,0.130193,232.57,1,18.989667
2014-01-02 05:26:48.504730,0.14048,232.675,2,37.989667
2014-01-02 05:26:48.504743,0.149423,232.015,3,58.989667000000004
2014-01-02 05:26:48.504757,0.166226,227.92,4,118.989667
2014-01-02 05:26:48.504771,0.17443399999999998,226.47,5,182.989667
2014-01-02 05:26:48.504784,0.17910399999999999,226.27,6,244.989667
2014-01-02 05:26:48.504798,0.1825,221.37,7,425.989667
2014-01-02 05:26:48.504811,0.1849,220.38,8,609.9896669999999
2014-01-02 05:26:48.504825,0.185,216.38,9,791.9896669999999
2014-01-02 05:26:48.504838,0.185,214.38,10,974.9896669999999
2014-01-02 05:26:48.504852,0.185,232.57,11,1156.989667
2014-01-02 05:28:48.748303,0.130193,232.59,1,18.987333
2014-01-02 05:28:48.748317,0.14048,232.695,2,37.987333
2014-01-02 05:28:48.748331,0.149423,232.035,3,58.98733299999999
2014-01-02 05:28:48.748344,0.166226,227.94,4,118.987333
2014-01-02 05:28:48.748358,0.17443399999999998,226.49,5,182.987333
2014-01-02 05:28:48.748371,0.17910399999999999,226.29,6,244.987333
2014-01-02 05:28:48.748387,0.1825,221.39,7,425.98733300000004
2014-01-02 05:28:48.748401,0.1849,220.4,8,609.987333
2014-01-02 05:28:48.748415,0.185,216.4,9,791.987333
2014-01-02 05:28:48.748428,0.185,214.4,10,974.987333
2014-01-02 05:28:48.748442,0.185,232.59,11,1156.987333
2014-01-02 05:30:47.989854,0.130193,232.675,1,18.985
2014-01-02 05:30:47.989868,0.14048,232.78,2,37.985
2014-01-02 05:30:47.989882,0.149423,232.12,3,58.985
2014-01-02 05:30:47.989896,0.166226,228.025,4,118.985
2014-01-02 05:30:47.989910,0.17443399999999998,226.575,5,182.985
2014-01-02 05:30:47.989924,0.17910399999999999,226.375,6,244.985
2014-01-02 05:30:47.989939,0.1825,221.475,7,425.985
2014-01-02 05:30:47.989952,0.1849,220.485,8,609.985
2014-01-02 05:30:47.989966,0.185,216.485,9,791.985
2014-01-02 05:30:47.989980,0.185,214.485,10,974.985
2014-01-02 05:30:47.989994,0.185,232.675,11,1156.985
2014-01-02 05:32:48.231393,0.130193,232.575,1,18.982667000000003
